Suburb,Address,Rooms,Type,Price,Method,Seller,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Region,Propertycount,LogPrice,SaleYear,SaleMonth,PropertyAge,Price_per_sqm
Richmond,304/253 Bridge Rd,2,u,630000,S,Biggin,2024-04-29,2.6,3121,2,2,1.0,3512,,2011.0,Yarra,-37.8183,144.9979,Northern Metropolitan,14949,13.353476685668044,2024,4,13.0,
Richmond,30 Corsair St,2,h,1210000,S,Jellis,2024-04-29,2.6,3121,2,1,0.0,178,,,Yarra,-37.8226,145.0064,Northern Metropolitan,14949,14.006131744018864,2024,4,,
Richmond,2 Moore St,1,h,911000,S,Biggin,2024-04-29,2.6,3121,1,1,0.0,126,77.0,1900.0,Yarra,-37.8259,145.0107,Northern Metropolitan,14949,13.722299273936335,2024,4,124.0,11831.16883116883
Richmond,57 Type St,3,h,1590000,S,hockingstuart,2024-04-29,2.6,3121,3,1,1.0,318,,,Yarra,-37.8225,145.0096,Northern Metropolitan,14949,14.279245203127035,2024,4,,
Rosanna,7/4 Banyule Rd,2,u,615000,S,Miles,2024-04-29,11.4,3084,2,1,1.0,190,105.0,1980.0,Banyule,-37.7437,145.0729,Eastern Metropolitan,3540,13.329379172803593,2024,4,44.0,5857.142857142857
Rosanna,5 Finlayson St,3,h,940000,VB,Miles,2024-04-29,11.4,3084,3,2,2.0,581,,,Banyule,-37.7399,145.0681,Eastern Metropolitan,3540,13.753636218075409,2024,4,,
South Melbourne,411/38 Bank St,3,u,710000,VB,Greg,2024-04-29,2.1,3205,3,2,2.0,0,150.0,2001.0,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943,13.47302165746721,2024,4,23.0,4733.333333333333
South Yarra,13/47 Marne St,1,u,390500,SP,hockingstuart,2024-04-29,3.3,3141,1,1,0.0,775,46.0,1960.0,Melbourne,-37.8354,144.984,Southern Metropolitan,14887,12.875185809078062,2024,4,64.0,8489.130434782608
South Yarra,9/21 Park La,3,u,2050000,S,Kay,2024-04-29,3.3,3141,3,2,2.0,3197,,,Melbourne,-37.8446,144.9844,Southern Metropolitan,14887,14.53335083891935,2024,4,,
South Yarra,1/215 Williams Rd,2,u,595000,S,Kay,2024-04-29,3.3,3141,2,1,2.0,0,,,Stonnington,-37.8447,145.0037,Southern Metropolitan,14887,13.296318365198623,2024,4,,
St Kilda,11/74 Barkly St,2,u,902000,S,McGrath,2024-04-29,6.1,3182,2,1,1.0,18,,,Port Phillip,-37.8624,144.9823,Southern Metropolitan,13240,13.712370907691596,2024,4,,
St Kilda,1/23 Eildon Rd,3,u,1190000,S,Gary,2024-04-29,6.1,3182,3,1,1.0,460,140.0,1955.0,Port Phillip,-37.8623,144.9772,Southern Metropolitan,13240,13.989464705423494,2024,4,69.0,8500.0
St Kilda,5 Octavia St,2,h,920000,S,hockingstuart,2024-04-29,6.1,3182,2,1,0.0,190,,,Port Phillip,-37.8579,144.9844,Southern Metropolitan,13240,13.732130035981154,2024,4,,
St Kilda,105/60 Wellington St,2,u,482000,S,McGrath,2024-04-29,6.1,3182,2,1,1.0,0,54.0,2004.0,Port Phillip,-37.857,144.9867,Southern Metropolitan,13240,13.085701467719382,2024,4,20.0,8925.925925925925
St Kilda,35 Wordsworth St,4,h,2260000,S,McGrath,2024-04-29,6.1,3182,4,2,1.0,297,,,Port Phillip,-37.8729,144.9794,Southern Metropolitan,13240,14.630875813726247,2024,4,,
Sunshine,69 Duke St,3,h,710000,S,Village,2024-04-29,12.6,3020,3,1,0.0,483,93.84,1950.0,Brimbank,-37.7875,144.8456,Western Metropolitan,3755,13.47302165746721,2024,4,74.0,7566.069906223359
Sunshine,73 Monash St,3,h,840000,PI,FN,2024-04-29,12.6,3020,3,1,1.0,462,108.0,1930.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755,13.641158361294979,2024,4,94.0,7777.777777777777
Sunshine,115 Wright St,3,h,660000,S,Douglas,2024-04-29,12.6,3020,3,2,2.0,660,,,Brimbank,-37.7954,144.8246,Western Metropolitan,3755,13.399996629152975,2024,4,,
Sunshine,10 Yewers St,3,h,692000,S,FN,2024-04-29,12.6,3020,3,1,1.0,485,,,Brimbank,-37.7868,144.8428,Western Metropolitan,3755,13.447342679685468,2024,4,,
Sunshine North,3 Belmore Rd,4,h,775000,S,Douglas,2024-04-29,13.3,3020,4,1,2.0,665,147.0,1980.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217,13.560619598657233,2024,4,44.0,5272.108843537415
Sunshine North,90 McIntyre Rd,3,h,490000,PI,Douglas,2024-04-29,13.3,3020,3,1,1.0,546,145.0,1960.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217,13.102162710901053,2024,4,64.0,3379.310344827586
Sunshine West,133 David Dr,3,t,521000,S,Bells,2024-04-29,13.5,3020,3,3,2.0,134,124.45,2008.0,Brimbank,-37.79,144.7886,Western Metropolitan,6763,13.163507240119458,2024,4,16.0,4186.420249096022
Sunshine West,100 Links St,3,h,571000,S,GL,2024-04-29,13.5,3020,3,1,1.0,757,100.0,1950.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763,13.255146239950099,2024,4,74.0,5710.0
Sunshine West,7 The Mews,3,h,710000,SP,S&L,2024-04-29,13.5,3020,3,1,4.0,990,,,Brimbank,-37.7928,144.8068,Western Metropolitan,6763,13.47302165746721,2024,4,,
Surrey Hills,8 Durham Rd,4,h,2370000,PI,Jellis,2024-04-29,11.2,3127,4,3,2.0,773,300.0,1900.0,Boroondara,-37.8263,145.0911,Southern Metropolitan,5457,14.678400935052153,2024,4,124.0,7900.0
Templestowe Lower,11 Airdrie Ct,5,h,1775000,S,Jellis,2024-04-29,13.8,3107,5,4,2.0,501,,,Manningham,-37.762,145.1244,Eastern Metropolitan,5420,14.389311544271775,2024,4,,
Thornbury,1/44 Hammond St,3,u,880000,SP,McGrath,2024-04-29,6.5,3071,3,1,2.0,242,117.0,1995.0,Darebin,-37.7639,145.0135,Northern Metropolitan,8870,13.68767832281738,2024,4,29.0,7521.3675213675215
Thornbury,58 Leinster Gr,2,t,960000,S,Jellis,2024-04-29,6.5,3071,2,2,2.0,158,133.0,2007.0,Darebin,-37.7587,144.9881,Northern Metropolitan,8870,13.774689605110144,2024,4,17.0,7218.045112781955
Thornbury,5 Shaftesbury Pde,2,h,1260000,S,Nelson,2024-04-29,6.5,3071,2,1,0.0,317,96.0,1910.0,Darebin,-37.7606,144.9995,Northern Metropolitan,8870,14.04662307257814,2024,4,114.0,13125.0
Thornbury,68 Wilmoth St,2,h,1100000,SP,McGrath,2024-04-29,6.5,3071,3,1,1.0,330,132.0,1930.0,Darebin,-37.7629,145.0165,Northern Metropolitan,8870,13.910821646859095,2024,4,94.0,8333.333333333334
Watsonia,25 High St,3,h,895000,S,Barry,2024-04-29,14.9,3087,3,1,2.0,775,,,Banyule,-37.7075,145.0807,Northern Metropolitan,2329,13.704580114574805,2024,4,,
West Footscray,8/132 Rupert St,1,u,185000,PI,Jas,2024-04-29,8.2,3012,1,1,1.0,0,,,Maribyrnong,-37.798,144.8672,Western Metropolitan,5058,12.128116509451258,2024,4,,
Williamstown,6 Caspian Tce,4,h,1200000,SP,Village,2024-04-29,8.0,3016,4,3,2.0,183,191.0,2006.0,Hobsons Bay,-37.8566,144.8737,Western Metropolitan,6380,13.997832948091215,2024,4,18.0,6282.722513089006
Williamstown,240 Coogee La,3,h,1330000,S,Greg,2024-04-29,8.0,3016,3,2,2.0,184,,,Hobsons Bay,-37.8629,144.8896,Western Metropolitan,6380,14.100690252077353,2024,4,,
Williamstown,15 Kingshott Cl,4,h,1500000,VB,Greg,2024-04-29,8.0,3016,4,3,2.0,450,,,Hobsons Bay,-37.8617,144.8786,Western Metropolitan,6380,14.220976332738882,2024,4,,
Williamstown,165 Osborne St,4,h,1630000,S,Sweeney,2024-04-29,8.0,3016,4,2,2.0,260,,,Hobsons Bay,-37.8657,144.8942,Western Metropolitan,6380,14.30409118627969,2024,4,,
Yarraville,2C Castlemaine St,3,h,1425000,PI,Jas,2024-04-29,7.0,3013,3,3,2.0,305,220.0,2007.0,Maribyrnong,-37.8149,144.8942,Western Metropolitan,6543,14.169683073439028,2024,4,17.0,6477.272727272727
Yarraville,40 Kingston St,3,h,872500,SP,Jas,2024-04-29,7.0,3013,3,1,2.0,189,85.0,1920.0,Maribyrnong,-37.8145,144.8808,Western Metropolitan,6543,13.679119079189867,2024,4,104.0,10264.70588235294
Yarraville,46 MacKay St,4,h,1455000,S,Village,2024-04-29,7.0,3013,4,1,1.0,328,140.0,1920.0,Maribyrnong,-37.8097,144.8906,Western Metropolitan,6543,14.190517145872716,2024,4,104.0,10392.857142857143
Yarraville,12/35 Princess St,1,u,331000,S,Jas,2024-04-29,7.0,3013,1,1,1.0,0,54.0,1970.0,Maribyrnong,-37.8105,144.8952,Western Metropolitan,6543,12.709876675502672,2024,4,54.0,6129.62962962963
Yarraville,10 Salisbury St,3,h,950000,S,Sweeney,2024-04-29,7.0,3013,3,2,2.0,287,210.68,2002.0,Maribyrnong,-37.8233,144.8825,Western Metropolitan,6543,13.76421831620775,2024,4,22.0,4509.208277957091
Abbotsford,24 Cooke St,2,h,1050000,S,Jellis,2024-04-29,2.5,3067,2,1,0.0,129,128.0,1890.0,Yarra,-37.8099,145.0027,Northern Metropolitan,4019,13.864301674514206,2024,4,134.0,8203.125
Abbotsford,198 Gipps St,2,h,1242000,S,Nelson,2024-04-29,2.5,3067,2,1,1.0,249,98.0,1940.0,Yarra,-37.8052,144.9963,Northern Metropolitan,4019,14.032234346628217,2024,4,84.0,12673.469387755102
Abbotsford,22 Lulie St,3,h,1165000,S,Jellis,2024-04-29,2.5,3067,3,2,0.0,92,114.0,1888.0,Yarra,-37.797,144.9957,Northern Metropolitan,4019,13.968232503350668,2024,4,136.0,10219.298245614034
Airport West,25 Clydesdale Rd,3,h,985000,S,McDonald,2024-04-29,13.5,3042,3,1,1.0,841,,,Moonee Valley,-37.7251,144.8785,Western Metropolitan,3464,13.800397935382136,2024,4,,
Airport West,67 Halsey Rd,3,h,510000,VB,Nelson,2024-04-29,13.5,3042,3,1,1.0,488,217.0,1960.0,Moonee Valley,-37.7191,144.8857,Western Metropolitan,3464,13.1421679654829,2024,4,64.0,2379.0891089108914
Airport West,2/80 Hawker St,2,u,480000,VB,Barry,2024-04-29,13.5,3042,2,1,1.0,128,92.0,2009.0,Moonee Valley,-37.7216,144.8837,Western Metropolitan,3464,13.081543466215237,2024,4,15.0,5217.391304347826
Altona,12 Kookaburra St,3,h,1165000,S,Greg,2024-04-29,13.8,3018,3,1,2.0,700,,,Hobsons Bay,-37.8707,144.8076,Western Metropolitan,5301,13.968232503350668,2024,4,,
Altona,13 Linnet St,4,h,1295000,S,Greg,2024-04-29,13.8,3018,3,1,2.0,725,,,Hobsons Bay,-37.8678,144.816,Western Metropolitan,5301,14.07402202531625,2024,4,,
Ashburton,11 Poulter St,4,h,2085000,PI,Buxton,2024-04-29,11.0,3147,4,2,2.0,705,,,Boroondara,-37.8635,145.0895,Southern Metropolitan,3052,14.550279892831231,2024,4,,
Carlton,20/264 Drummond St,1,u,490000,S,hockingstuart,2024-04-29,1.8,3053,1,1,1.0,0,51.0,2009.0,Melbourne,-37.7998,144.9689,Northern Metropolitan,6786,13.102162710901053,2024,4,15.0,9607.843137254902
Carlton,10/3 Lytton St,2,u,500000,VB,Peter,2024-04-29,1.8,3053,2,1,1.0,4076,,,Melbourne,-37.7941,144.9678,Northern Metropolitan,6786,13.122365377402328,2024,4,,
Eaglemont,121 The Righi,5,h,2710000,PI,Miles,2024-04-29,10.3,3084,5,3,2.0,1001,,1930.0,Banyule,-37.7605,145.0593,Eastern Metropolitan,1651,14.812459561859505,2024,4,94.0,
Elsternwick,4/34 Horne St,2,u,595000,S,Hodges,2024-04-29,8.5,3185,2,1,1.0,0,,,Glen Eira,-37.886,145.0008,Southern Metropolitan,4898,13.296318365198623,2024,4,,
Elsternwick,3/33 St Georges Rd,2,u,632500,S,Gary,2024-04-29,8.5,3185,2,1,1.0,0,76.0,1968.0,Glen Eira,-37.8817,145.0032,Southern Metropolitan,4898,13.35743708061023,2024,4,56.0,8322.368421052632
Elwood,102/95 Ormond Rd,1,u,490000,VB,McGrath,2024-04-29,7.7,3184,1,1,1.0,0,53.0,2002.0,Port Phillip,-37.8852,144.9877,Southern Metropolitan,8989,13.102162710901053,2024,4,22.0,9245.283018867925
Fitzroy,233 Gore St,2,h,1200000,SP,Brad,2024-04-29,1.6,3065,2,1,0.0,63,,1900.0,Yarra,-37.8018,144.9825,Northern Metropolitan,5825,13.997832948091215,2024,4,124.0,
Fitzroy,503/185 Rose St,2,u,681500,SP,Jellis,2024-04-29,1.6,3065,2,1,1.0,0,,,Yarra,-37.7964,144.9839,Northern Metropolitan,5825,13.432052997469079,2024,4,,
Gowanbrae,13 Gowanbrae Dr,4,h,970000,S,Nelson,2024-04-29,13.6,3043,4,2,3.0,737,265.0,2010.0,Moreland,-37.7088,144.8938,Western Metropolitan,1071,13.785052381406869,2024,4,14.0,3660.377358490566
Keilor Park,7 Zagreb Ct,3,h,773000,S,Nelson,2024-04-29,14.5,3042,3,2,2.0,650,150.0,1980.0,Brimbank,-37.724,144.8514,Western Metropolitan,1119,13.558035621229783,2024,4,44.0,5153.333333333333
Kensington,420 Arden St,2,h,1000000,VB,Nelson,2024-04-29,4.2,3031,2,1,0.0,159,,,Melbourne,-37.7985,144.9307,Northern Metropolitan,5263,13.815511557963774,2024,4,,
Kensington,310/71 Henry St,1,u,380000,VB,Edward,2024-04-29,4.2,3031,1,1,1.0,2592,,,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263,12.847929163278053,2024,4,,
Kensington,33 McCracken St,4,h,1817000,SP,Hodges,2024-04-29,4.2,3031,4,2,1.0,309,,,Melbourne,-37.791,144.928,Northern Metropolitan,5263,14.412697897735889,2024,4,,
Middle Park,129 Hambleton St,3,h,1630000,S,Cayzer,2024-04-29,4.1,3206,3,1,0.0,143,,,Port Phillip,-37.8484,144.963,Southern Metropolitan,2019,14.30409118627969,2024,4,,
Middle Park,23 Nimmo St,3,h,2250000,VB,Marshall,2024-04-29,4.1,3206,3,2,1.0,148,146.0,1890.0,Port Phillip,-37.8496,144.963,Southern Metropolitan,2019,14.626441218624949,2024,4,134.0,15410.95890410959
North Melbourne,649 Queensberry St,2,h,940000,S,JMRE,2024-04-29,2.3,3051,2,1,0.0,89,65.0,1890.0,Melbourne,-37.9394,145.089,Northern Metropolitan,6821,13.753636218075409,2024,4,134.0,14461.538461538461
Toorak,32/637 Orrong Rd,3,t,1320000,S,Gary,2024-04-29,4.6,3142,3,2,1.0,3,131.0,1970.0,Stonnington,-37.8474,145.0125,Southern Metropolitan,7217,14.093143052138025,2024,4,54.0,10076.335877862595
Toorak,4/5 Selwyn Ct,3,u,922500,S,Rodney,2024-04-29,4.6,3142,3,1,2.0,4657,,1980.0,Stonnington,-37.8421,145.0237,Southern Metropolitan,7217,13.734843738907072,2024,4,44.0,
Toorak,14/3 Struan St,2,u,760000,S,Jellis,2024-04-29,4.6,3142,2,1,1.0,0,,,Stonnington,-37.8359,145.0126,Southern Metropolitan,7217,13.541075028051122,2024,4,,
Williamstown North,4 Walter St,3,h,1045000,S,Williams,2024-04-29,8.9,3016,3,2,3.0,526,159.0,1990.0,Hobsons Bay,-37.855,144.8742,Western Metropolitan,802,13.85952840031839,2024,4,34.0,6572.327044025157
Windsor,108 Peel St,1,h,900000,VB,hockingstuart,2024-04-29,5.1,3181,1,1,1.0,160,,1930.0,Stonnington,-37.8556,144.9885,Southern Metropolitan,4380,13.710151153416941,2024,4,94.0,
Windsor,7/113 Punt Rd,1,u,350000,SP,Kay,2024-04-29,5.1,3181,1,1,0.0,0,48.0,1975.0,Port Phillip,-37.8508,144.984,Southern Metropolitan,4380,12.765691290604371,2024,4,49.0,7291.666666666667
Yallambie,14 Borlase St,5,h,1060000,S,Buckingham,2024-04-29,15.0,3085,5,2,2.0,627,232.0,1960.0,Banyule,-37.7327,145.0804,Northern Metropolitan,1369,13.87378040948403,2024,4,64.0,4568.9655172413795
Yallambie,7 Marigolds Rd,3,h,984000,S,Darren,2024-04-29,15.0,3085,3,2,2.0,552,,,Banyule,-37.7285,145.0851,Northern Metropolitan,1369,13.799382192294036,2024,4,,
Balaclava,5/171 Hotham St,2,u,490000,VB,hockingstuart,2024-04-29,6.6,3183,2,1,0.0,601,,,Port Phillip,-37.8757,144.998,Southern Metropolitan,2952,13.102162710901053,2024,4,,
Balaclava,2/31 Orange Gr,1,u,440000,S,hockingstuart,2024-04-29,6.6,3183,1,1,0.0,0,,1940.0,Port Phillip,-37.8686,144.9969,Southern Metropolitan,2952,12.994532278619134,2024,4,84.0,
West Melbourne,316/145 Roden St,1,u,295000,SP,Alexkarbon,2024-04-29,1.9,3003,1,1,1.0,0,,2013.0,Melbourne,-37.8084,144.9473,Northern Metropolitan,2230,12.59473402514672,2024,4,11.0,
Airport West,10A Coniston Av,3,t,780000,S,RE,2024-07-29,10.4,3042,3,2,1.0,195,192.0,2005.0,Moonee Valley,-37.7325,144.88272,Western Metropolitan,3464,13.567050480716235,2024,7,19.0,4062.5
Albanvale,10 Elinga Ct,3,h,555000,SP,Sweeney,2024-07-29,14.0,3021,3,1,3.0,566,126.0,1980.0,Brimbank,-37.74306,144.76679,Western Metropolitan,1899,13.22672519452875,2024,7,44.0,4404.761904761905
Albion,6 Hayden Cr,3,h,613000,S,Moonee,2024-07-29,10.5,3020,3,1,2.0,465,,,Brimbank,-37.78141,144.82462,Western Metropolitan,2185,13.326121846238388,2024,7,,
Albion,2/20 Talmage St,2,t,340000,S,Bells,2024-07-29,10.5,3020,2,1,1.0,100,,,Brimbank,-37.77956,144.82519,Western Metropolitan,2185,12.73670383776449,2024,7,,
Albion,1/26 Talmage St,3,t,580000,PI,Douglas,2024-07-29,10.5,3020,3,2,2.0,175,110.0,2014.0,Brimbank,-37.77856,144.82443,Western Metropolitan,2185,13.270785106659046,2024,7,10.0,5272.727272727273
Ardeer,1 Chelsey St,3,h,627000,S,Barry,2024-07-29,12.8,3022,3,1,2.0,697,102.0,1960.0,Brimbank,-37.77713,144.79746,Western Metropolitan,1281,13.348703414510117,2024,7,64.0,6147.058823529412
Armadale,11/49 Kooyong Rd,1,u,380000,S,Marshall,2024-07-29,6.3,3143,1,1,1.0,0,,1960.0,Stonnington,-37.85889,145.01989,Southern Metropolitan,4836,12.847929163278053,2024,7,64.0,
Armadale,6/56 Sutherland Rd,2,u,631500,S,hockingstuart,2024-07-29,6.3,3143,2,1,1.0,0,,,Stonnington,-37.85749,145.01735,Southern Metropolitan,4836,13.355854804302703,2024,7,,
Ascot Vale,29 Doncaster St,3,t,1185000,S,Barry,2024-07-29,4.3,3032,3,2,2.0,271,,,Moonee Valley,-37.7783,144.90876,Western Metropolitan,6567,13.98525417643287,2024,7,,
Ashwood,7 Barrington Dr,4,h,1540000,S,Jellis,2024-07-29,10.2,3147,4,2,3.0,668,205.0,1970.0,Monash,-37.86096,145.10026,Southern Metropolitan,2894,14.24729362374025,2024,7,54.0,7512.195121951219
Aspendale,4 Roycroft Av,4,h,1510000,S,hockingstuart,2024-07-29,21.5,3195,4,2,4.0,387,,,Kingston,-38.02848,145.10181,South-Eastern Metropolitan,2824,14.227620871042543,2024,7,,
Balwyn,27 Burroughs Rd,5,h,3812000,S,VICProp,2024-07-29,7.9,3103,5,4,2.0,729,1.0,2012.0,Boroondara,-37.806,145.09511,Southern Metropolitan,5682,15.153664806085681,2024,7,12.0,58952.50000000024
Balwyn,4 Dee St,4,t,1450000,VB,Noel,2024-07-29,7.9,3103,4,3,2.0,232,,,Boroondara,-37.80345,145.07969,Southern Metropolitan,5682,14.187074804051692,2024,7,,
Balwyn North,1/6 Corhampton Rd,3,u,1600000,S,Marshall,2024-07-29,9.7,3104,3,2,2.0,314,,,Boroondara,-37.79386,145.06746,Southern Metropolitan,7809,14.285514812209815,2024,7,,
Balwyn North,1/47 Kawarren St,2,u,950000,S,Fletchers,2024-07-29,9.7,3104,2,1,1.0,327,,1975.0,Boroondara,-37.78245,145.09273,Southern Metropolitan,7809,13.76421831620775,2024,7,49.0,
Balwyn North,12 Maud St,4,h,1755000,S,Jellis,2024-07-29,9.7,3104,4,2,2.0,605,155.0,1938.0,Boroondara,-37.79466,145.06564,Southern Metropolitan,7809,14.377979984682511,2024,7,86.0,11322.58064516129
Bayswater,592 Mountain Hwy,3,h,606000,S,McGrath,2024-07-29,23.2,3153,3,1,1.0,424,94.0,1970.0,Knox,-37.84291,145.25545,Eastern Metropolitan,5030,13.314636915215106,2024,7,54.0,6446.808510638298
Beaconsfield,2 George St,3,u,537000,S,Peake,2024-07-29,39.0,3807,3,1,1.0,460,,,Cardinia,-38.04668,145.36939,Eastern Victoria,2332,13.19375523568666,2024,7,,
Beaumaris,2/37 Bonanza Rd,3,t,900000,PI,Thomson,2024-07-29,17.3,3193,3,2,2.0,243,,,Bayside,-37.98214,145.05175,Southern Metropolitan,5366,13.710151153416941,2024,7,,
Beaumaris,6 Monaco Cr,3,h,1500000,S,Charlton,2024-07-29,17.3,3193,3,2,2.0,594,,,Bayside,-37.97383,145.04525,Southern Metropolitan,5366,14.220976332738882,2024,7,,
Bentleigh,2 Osborne Av,3,t,1435000,S,hockingstuart,2024-07-29,11.4,3204,3,3,2.0,307,177.0,2014.0,Glen Eira,-37.91648,145.04927,Southern Metropolitan,6795,14.176676104039727,2024,7,10.0,8107.344632768361
Bentleigh East,2/9 Argyle St,2,u,592000,S,Gary,2024-07-29,13.8,3165,2,1,1.0,121,,,Glen Eira,-37.91051,145.07139,Southern Metropolitan,10969,13.291263603053904,2024,7,,
Bentleigh East,2A Goodrich St,3,h,900000,S,Gary,2024-07-29,13.8,3165,3,2,2.0,264,,,Glen Eira,-37.91155,145.076,Southern Metropolitan,10969,13.710151153416941,2024,7,,
Bentleigh East,10 Juliana St,4,h,1780000,S,Woodards,2024-07-29,13.8,3165,4,2,2.0,577,,,Glen Eira,-37.9145,145.05899,Southern Metropolitan,10969,14.392124484065864,2024,7,,
Bentleigh East,16 Waratah St,3,t,1260000,S,Woodards,2024-07-29,13.8,3165,3,2,2.0,669,138.0,1960.0,Glen Eira,-37.91289,145.08065,Southern Metropolitan,10969,14.04662307257814,2024,7,64.0,9130.434782608696
Berwick,33 Jane St,3,h,620000,S,C21,2024-07-29,35.2,3806,3,1,2.0,792,101.0,1970.0,Casey,-38.03517,145.33886,Eastern Victoria,17093,13.3374763699232,2024,7,54.0,6138.6138613861385
Black Rock,5/323 Beach Rd,2,u,600000,S,Hodges,2024-07-29,17.3,3193,2,1,1.0,0,74.0,1960.0,Bayside,-37.97853,145.0175,Southern Metropolitan,2866,13.304686600863562,2024,7,64.0,8108.108108108108
Black Rock,1/47 Bluff Rd,3,t,1215000,S,Hodges,2024-07-29,17.3,3193,3,2,2.0,314,,,Bayside,-37.97287,145.01648,Southern Metropolitan,2866,14.010255457801716,2024,7,,
Blackburn South,12/5 Travellyn Ct,2,u,615000,S,Ray,2024-07-29,13.4,3130,2,1,1.0,3316,85.0,1970.0,Whitehorse,-37.8321,145.14444,Eastern Metropolitan,4387,13.329379172803593,2024,7,54.0,7235.294117647059
Boronia,42 Matlock Rd,3,h,790000,S,Ray,2024-07-29,25.0,3155,3,1,2.0,868,,,Knox,-37.85981,145.25475,Eastern Metropolitan,9704,13.579789490265188,2024,7,,
Boronia,15 New St,4,h,770000,SP,Noel,2024-07-29,25.0,3155,4,2,2.0,723,1.0,1970.0,Knox,-37.8476,145.29493,Eastern Metropolitan,9704,13.554147092530322,2024,7,54.0,58952.50000000024
Box Hill,9 Bishop St,4,h,1831000,S,hockingstuart,2024-07-29,10.9,3128,4,1,1.0,662,,,Whitehorse,-37.81995,145.13089,Eastern Metropolitan,4605,14.420373369806144,2024,7,,
Braybrook,35 Carlton St,3,h,800000,S,Biggin,2024-07-29,8.6,3019,3,1,2.0,591,,,Maribyrnong,-37.78062,144.84803,Western Metropolitan,3589,13.592368256649284,2024,7,,
Brighton,6/105 Cochrane St,2,u,845000,SP,Buxton,2024-07-29,10.5,3186,2,1,1.0,100,110.0,1960.0,Bayside,-37.89569,144.99881,Southern Metropolitan,10579,13.647093089770562,2024,7,64.0,7681.818181818182
Brighton,7/138 New St,1,u,495000,S,Nick,2024-07-29,10.5,3186,1,1,1.0,0,,1970.0,Bayside,-37.91814,144.99297,Southern Metropolitan,10579,13.112315061750808,2024,7,54.0,
Brighton,6/30 Roslyn St,2,u,760000,PI,Marshall,2024-07-29,10.5,3186,2,1,1.0,138,,1980.0,Bayside,-37.92545,145.00277,Southern Metropolitan,10579,13.541075028051122,2024,7,44.0,
Brighton,1/141 South Rd,3,h,1240000,PI,hockingstuart,2024-07-29,10.5,3186,3,2,2.0,206,,,Bayside,-37.92894,145.00341,Southern Metropolitan,10579,14.030622744032508,2024,7,,
Broadmeadows,5 Evans Ct,3,h,586000,S,YPA,2024-07-29,14.0,3047,3,1,1.0,677,,,Hume,-37.69265,144.92653,Northern Metropolitan,4294,13.281076775042335,2024,7,,
Broadmeadows,18 Katunga Cr,4,h,706000,S,YPA,2024-07-29,14.0,3047,4,1,4.0,752,115.0,1960.0,Hume,-37.67641,144.91435,Northern Metropolitan,4294,13.467371932904971,2024,7,64.0,6139.130434782609
Broadmeadows,54 Ophir St,3,h,550000,S,YPA,2024-07-29,14.0,3047,3,2,1.0,602,,,Hume,-37.68983,144.93499,Northern Metropolitan,4294,13.217675375388819,2024,7,,
Brookfield,30 Pinrush Rd,4,h,456000,S,Reliance,2024-07-29,29.8,3338,4,2,2.0,576,189.0,2010.0,Melton,-37.69104,144.54532,Western Victoria,3122,13.030250281476574,2024,7,14.0,2412.6984126984125
Brooklyn,77 Corrigan Av,2,u,555000,S,Barlow,2024-07-29,6.4,3012,2,2,1.0,207,,,Hobsons Bay,-37.82001,144.84245,Western Metropolitan,962,13.22672519452875,2024,7,,
Brunswick,1/46 Davies St,2,h,650000,S,Jellis,2024-07-29,5.2,3056,2,1,1.0,108,70.0,1970.0,Moreland,-37.75715,144.96824,Northern Metropolitan,11918,13.384729180332174,2024,7,54.0,9285.714285714286
Brunswick,11 Marks St,4,h,1080000,VB,Nelson,2024-07-29,5.2,3056,4,2,0.0,256,,,Moreland,-37.76861,144.96848,Northern Metropolitan,11918,13.8924725250259,2024,7,,
Brunswick East,1/51 Brunswick Rd,2,h,620000,S,Nicholson,2024-07-29,4.0,3057,2,1,1.0,123,79.0,1960.0,Moreland,-37.7784,144.97404,Northern Metropolitan,5533,13.3374763699232,2024,7,64.0,7848.101265822785
Brunswick East,3/51 Brunswick Rd,2,h,683000,S,Nicholson,2024-07-29,4.0,3057,2,1,1.0,0,91.0,1970.0,Moreland,-37.77818,144.97412,Northern Metropolitan,5533,13.434251602680698,2024,7,54.0,7505.494505494506
Brunswick East,2/38 Ethel St,2,h,501000,S,Jellis,2024-07-29,4.0,3057,2,1,1.0,71,47.0,1970.0,Moreland,-37.77169,144.97557,Northern Metropolitan,5533,13.124363376072994,2024,7,54.0,10659.574468085106
Brunswick East,603/29 Nicholson St,2,u,615000,SP,hockingstuart,2024-07-29,4.0,3057,2,1,1.0,0,70.0,2008.0,Moreland,-37.77887,144.97797,Northern Metropolitan,5533,13.329379172803593,2024,7,16.0,8785.714285714286
